"","Date","Cancer group","Demographic","Statistic","Statistic2019WdAdj","nDiff","propChange","Breakdown"
"327",May 2019,"Prostate","Other",296,296,0,0,"Route to Diagnosis"
"328",May 2019,"Prostate","TWW",2257,2257,0,0,"Route to Diagnosis"
"329",May 2019,"Unknown","Emergency presentation",222,222,0,0,"Route to Diagnosis"
"330",May 2019,"Unknown","GP referral",101,101,0,0,"Route to Diagnosis"
"331",May 2019,"Unknown","Other",82,82,0,0,"Route to Diagnosis"
"332",May 2019,"Unknown","TWW",91,91,0,0,"Route to Diagnosis"
"333",May 2019,"Upper GI excl OG","Emergency presentation",546,546,0,0,"Route to Diagnosis"
"334",May 2019,"Upper GI excl OG","GP referral",297,297,0,0,"Route to Diagnosis"
"335",May 2019,"Upper GI excl OG","Other",203,203,0,0,"Route to Diagnosis"
"336",May 2019,"Upper GI excl OG","TWW",267,267,0,0,"Route to Diagnosis"
"337",May 2019,"Urological excl prostate","Emergency presentation",313,313,0,0,"Route to Diagnosis"
"338",May 2019,"Urological excl prostate","GP referral",536,536,0,0,"Route to Diagnosis"
"339",May 2019,"Urological excl prostate","Other",277,277,0,0,"Route to Diagnosis"
"340",May 2019,"Urological excl prostate","TWW",713,713,0,0,"Route to Diagnosis"
"341",Jun 2019,"All sites combined","Emergency presentation",4136,4136,0,0,"Route to Diagnosis"
"342",Jun 2019,"All sites combined","GP referral",4953,4953,0,0,"Route to Diagnosis"
"343",Jun 2019,"All sites combined","Other",2962,2962,0,0,"Route to Diagnosis"
"344",Jun 2019,"All sites combined","Screening",1333,1333,0,0,"Route to Diagnosis"
"345",Jun 2019,"All sites combined","TWW",9794,9794,0,0,"Route to Diagnosis"
"346",Jun 2019,"Bone and soft tissue","Emergency presentation",37,37,0,0,"Route to Diagnosis"
"347",Jun 2019,"Bone and soft tissue","GP referral",86,86,0,0,"Route to Diagnosis"
"348",Jun 2019,"Bone and soft tissue","Other",68,68,0,0,"Route to Diagnosis"
"349",Jun 2019,"Bone and soft tissue","TWW",65,65,0,0,"Route to Diagnosis"
"350",Jun 2019,"Brain and CNS","Emergency presentation",173,173,0,0,"Route to Diagnosis"
"351",Jun 2019,"Brain and CNS","GP referral",61,61,0,0,"Route to Diagnosis"
"352",Jun 2019,"Brain and CNS","Other",146,146,0,0,"Route to Diagnosis"
"353",Jun 2019,"Brain and CNS","TWW",8,8,0,0,"Route to Diagnosis"
"354",Jun 2019,"Breast","Emergency presentation",128,128,0,0,"Route to Diagnosis"
"355",Jun 2019,"Breast","GP referral",208,208,0,0,"Route to Diagnosis"
"356",Jun 2019,"Breast","Other",155,155,0,0,"Route to Diagnosis"
"357",Jun 2019,"Breast","Screening",985,985,0,0,"Route to Diagnosis"
"358",Jun 2019,"Breast","TWW",1889,1889,0,0,"Route to Diagnosis"
"359",Jun 2019,"Colorectal","Emergency presentation",598,598,0,0,"Route to Diagnosis"
"360",Jun 2019,"Colorectal","GP referral",556,556,0,0,"Route to Diagnosis"
"361",Jun 2019,"Colorectal","Other",322,322,0,0,"Route to Diagnosis"
"362",Jun 2019,"Colorectal","Screening",280,280,0,0,"Route to Diagnosis"
"363",Jun 2019,"Colorectal","TWW",1128,1128,0,0,"Route to Diagnosis"
"364",Jun 2019,"Endocrine","Emergency presentation",26,26,0,0,"Route to Diagnosis"
"365",Jun 2019,"Endocrine","GP referral",94,94,0,0,"Route to Diagnosis"
"366",Jun 2019,"Endocrine","Other",44,44,0,0,"Route to Diagnosis"
"367",Jun 2019,"Endocrine","TWW",70,70,0,0,"Route to Diagnosis"
"368",Jun 2019,"Gynaecological","Emergency presentation",216,216,0,0,"Route to Diagnosis"
"369",Jun 2019,"Gynaecological","GP referral",314,314,0,0,"Route to Diagnosis"
"370",Jun 2019,"Gynaecological","Other",134,134,0,0,"Route to Diagnosis"
"371",Jun 2019,"Gynaecological","Screening",68,68,0,0,"Route to Diagnosis"
"372",Jun 2019,"Gynaecological","TWW",635,635,0,0,"Route to Diagnosis"
"373",Jun 2019,"Haematological","Emergency presentation",469,469,0,0,"Route to Diagnosis"
"374",Jun 2019,"Haematological","GP referral",547,547,0,0,"Route to Diagnosis"
"375",Jun 2019,"Haematological","Other",283,283,0,0,"Route to Diagnosis"
"376",Jun 2019,"Haematological","TWW",544,544,0,0,"Route to Diagnosis"
"377",Jun 2019,"Head and Neck","Emergency presentation",56,56,0,0,"Route to Diagnosis"
"378",Jun 2019,"Head and Neck","GP referral",194,194,0,0,"Route to Diagnosis"
"379",Jun 2019,"Head and Neck","Other",130,130,0,0,"Route to Diagnosis"
"380",Jun 2019,"Head and Neck","TWW",436,436,0,0,"Route to Diagnosis"
"381",Jun 2019,"Lung","Emergency presentation",970,970,0,0,"Route to Diagnosis"
"382",Jun 2019,"Lung","GP referral",690,690,0,0,"Route to Diagnosis"
"383",Jun 2019,"Lung","Other",619,619,0,0,"Route to Diagnosis"
"384",Jun 2019,"Lung","TWW",825,825,0,0,"Route to Diagnosis"
"385",Jun 2019,"Melanoma","Emergency presentation",21,21,0,0,"Route to Diagnosis"
"386",Jun 2019,"Melanoma","GP referral",327,327,0,0,"Route to Diagnosis"
"387",Jun 2019,"Melanoma","Other",102,102,0,0,"Route to Diagnosis"
"388",Jun 2019,"Melanoma","TWW",703,703,0,0,"Route to Diagnosis"
"389",Jun 2019,"Oesophago-gastric","Emergency presentation",202,202,0,0,"Route to Diagnosis"
"390",Jun 2019,"Oesophago-gastric","GP referral",187,187,0,0,"Route to Diagnosis"
"391",Jun 2019,"Oesophago-gastric","Other",146,146,0,0,"Route to Diagnosis"
"392",Jun 2019,"Oesophago-gastric","TWW",440,440,0,0,"Route to Diagnosis"
"393",Jun 2019,"Prostate","Emergency presentation",218,218,0,0,"Route to Diagnosis"
"394",Jun 2019,"Prostate","GP referral",802,802,0,0,"Route to Diagnosis"
"395",Jun 2019,"Prostate","Other",318,318,0,0,"Route to Diagnosis"
"396",Jun 2019,"Prostate","TWW",2034,2034,0,0,"Route to Diagnosis"
"397",Jun 2019,"Unknown","Emergency presentation",195,195,0,0,"Route to Diagnosis"
"398",Jun 2019,"Unknown","GP referral",102,102,0,0,"Route to Diagnosis"
"399",Jun 2019,"Unknown","Other",54,54,0,0,"Route to Diagnosis"
"400",Jun 2019,"Unknown","TWW",90,90,0,0,"Route to Diagnosis"
"401",Jun 2019,"Upper GI excl OG","Emergency presentation",523,523,0,0,"Route to Diagnosis"
"402",Jun 2019,"Upper GI excl OG","GP referral",259,259,0,0,"Route to Diagnosis"
"403",Jun 2019,"Upper GI excl OG","Other",184,184,0,0,"Route to Diagnosis"
"404",Jun 2019,"Upper GI excl OG","TWW",256,256,0,0,"Route to Diagnosis"
"405",Jun 2019,"Urological excl prostate","Emergency presentation",304,304,0,0,"Route to Diagnosis"
"406",Jun 2019,"Urological excl prostate","GP referral",526,526,0,0,"Route to Diagnosis"
"407",Jun 2019,"Urological excl prostate","Other",257,257,0,0,"Route to Diagnosis"
"408",Jun 2019,"Urological excl prostate","TWW",671,671,0,0,"Route to Diagnosis"
"409",Jul 2019,"All sites combined","Emergency presentation",4459,4459,0,0,"Route to Diagnosis"
"410",Jul 2019,"All sites combined","GP referral",5390,5390,0,0,"Route to Diagnosis"
"411",Jul 2019,"All sites combined","Other",3318,3318,0,0,"Route to Diagnosis"
"412",Jul 2019,"All sites combined","Screening",1661,1661,0,0,"Route to Diagnosis"
"413",Jul 2019,"All sites combined","TWW",10884,10884,0,0,"Route to Diagnosis"
"414",Jul 2019,"Bone and soft tissue","Emergency presentation",26,26,0,0,"Route to Diagnosis"
"415",Jul 2019,"Bone and soft tissue","GP referral",81,81,0,0,"Route to Diagnosis"
"416",Jul 2019,"Bone and soft tissue","Other",64,64,0,0,"Route to Diagnosis"
"417",Jul 2019,"Bone and soft tissue","TWW",70,70,0,0,"Route to Diagnosis"
"418",Jul 2019,"Brain and CNS","Emergency presentation",164,164,0,0,"Route to Diagnosis"
"419",Jul 2019,"Brain and CNS","GP referral",70,70,0,0,"Route to Diagnosis"
"420",Jul 2019,"Brain and CNS","Other",156,156,0,0,"Route to Diagnosis"
"421",Jul 2019,"Brain and CNS","TWW",7,7,0,0,"Route to Diagnosis"
"422",Jul 2019,"Breast","Emergency presentation",108,108,0,0,"Route to Diagnosis"
"423",Jul 2019,"Breast","GP referral",226,226,0,0,"Route to Diagnosis"
"424",Jul 2019,"Breast","Other",179,179,0,0,"Route to Diagnosis"
"425",Jul 2019,"Breast","Screening",1291,1291,0,0,"Route to Diagnosis"
"426",Jul 2019,"Breast","TWW",2132,2132,0,0,"Route to Diagnosis"
"427",Jul 2019,"Colorectal","Emergency presentation",640,640,0,0,"Route to Diagnosis"
"428",Jul 2019,"Colorectal","GP referral",638,638,0,0,"Route to Diagnosis"
"429",Jul 2019,"Colorectal","Other",339,339,0,0,"Route to Diagnosis"
"430",Jul 2019,"Colorectal","Screening",299,299,0,0,"Route to Diagnosis"
"431",Jul 2019,"Colorectal","TWW",1241,1241,0,0,"Route to Diagnosis"
"432",Jul 2019,"Endocrine","Emergency presentation",28,28,0,0,"Route to Diagnosis"
"433",Jul 2019,"Endocrine","GP referral",117,117,0,0,"Route to Diagnosis"
"434",Jul 2019,"Endocrine","Other",46,46,0,0,"Route to Diagnosis"
"435",Jul 2019,"Endocrine","TWW",63,63,0,0,"Route to Diagnosis"
"436",Jul 2019,"Gynaecological","Emergency presentation",249,249,0,0,"Route to Diagnosis"
"437",Jul 2019,"Gynaecological","GP referral",300,300,0,0,"Route to Diagnosis"
"438",Jul 2019,"Gynaecological","Other",159,159,0,0,"Route to Diagnosis"
"439",Jul 2019,"Gynaecological","Screening",71,71,0,0,"Route to Diagnosis"
"440",Jul 2019,"Gynaecological","TWW",697,697,0,0,"Route to Diagnosis"
"441",Jul 2019,"Haematological","Emergency presentation",524,524,0,0,"Route to Diagnosis"
"442",Jul 2019,"Haematological","GP referral",628,628,0,0,"Route to Diagnosis"
"443",Jul 2019,"Haematological","Other",317,317,0,0,"Route to Diagnosis"
"444",Jul 2019,"Haematological","TWW",607,607,0,0,"Route to Diagnosis"
"445",Jul 2019,"Head and Neck","Emergency presentation",59,59,0,0,"Route to Diagnosis"
"446",Jul 2019,"Head and Neck","GP referral",193,193,0,0,"Route to Diagnosis"
"447",Jul 2019,"Head and Neck","Other",132,132,0,0,"Route to Diagnosis"
"448",Jul 2019,"Head and Neck","TWW",517,517,0,0,"Route to Diagnosis"
"449",Jul 2019,"Lung","Emergency presentation",980,980,0,0,"Route to Diagnosis"
"450",Jul 2019,"Lung","GP referral",721,721,0,0,"Route to Diagnosis"
"451",Jul 2019,"Lung","Other",717,717,0,0,"Route to Diagnosis"
"452",Jul 2019,"Lung","TWW",906,906,0,0,"Route to Diagnosis"
"453",Jul 2019,"Melanoma","Emergency presentation",37,37,0,0,"Route to Diagnosis"
"454",Jul 2019,"Melanoma","GP referral",408,408,0,0,"Route to Diagnosis"
"455",Jul 2019,"Melanoma","Other",111,111,0,0,"Route to Diagnosis"
"456",Jul 2019,"Melanoma","TWW",791,791,0,0,"Route to Diagnosis"
"457",Jul 2019,"Oesophago-gastric","Emergency presentation",210,210,0,0,"Route to Diagnosis"
"458",Jul 2019,"Oesophago-gastric","GP referral",214,214,0,0,"Route to Diagnosis"
"459",Jul 2019,"Oesophago-gastric","Other",177,177,0,0,"Route to Diagnosis"
"460",Jul 2019,"Oesophago-gastric","TWW",453,453,0,0,"Route to Diagnosis"
"461",Jul 2019,"Prostate","Emergency presentation",267,267,0,0,"Route to Diagnosis"
"462",Jul 2019,"Prostate","GP referral",848,848,0,0,"Route to Diagnosis"
"463",Jul 2019,"Prostate","Other",338,338,0,0,"Route to Diagnosis"
"464",Jul 2019,"Prostate","TWW",2286,2286,0,0,"Route to Diagnosis"
"465",Jul 2019,"Unknown","Emergency presentation",201,201,0,0,"Route to Diagnosis"
"466",Jul 2019,"Unknown","GP referral",107,107,0,0,"Route to Diagnosis"
"467",Jul 2019,"Unknown","Other",88,88,0,0,"Route to Diagnosis"
"468",Jul 2019,"Unknown","TWW",114,114,0,0,"Route to Diagnosis"
"469",Jul 2019,"Upper GI excl OG","Emergency presentation",565,565,0,0,"Route to Diagnosis"
"470",Jul 2019,"Upper GI excl OG","GP referral",288,288,0,0,"Route to Diagnosis"
"471",Jul 2019,"Upper GI excl OG","Other",208,208,0,0,"Route to Diagnosis"
"472",Jul 2019,"Upper GI excl OG","TWW",259,259,0,0,"Route to Diagnosis"
"473",Jul 2019,"Urological excl prostate","Emergency presentation",401,401,0,0,"Route to Diagnosis"
"474",Jul 2019,"Urological excl prostate","GP referral",551,551,0,0,"Route to Diagnosis"
"475",Jul 2019,"Urological excl prostate","Other",287,287,0,0,"Route to Diagnosis"
"476",Jul 2019,"Urological excl prostate","TWW",741,741,0,0,"Route to Diagnosis"
"477",Aug 2019,"All sites combined","Emergency presentation",4137,4137,0,0,"Route to Diagnosis"
"478",Aug 2019,"All sites combined","GP referral",4903,4903,0,0,"Route to Diagnosis"
"479",Aug 2019,"All sites combined","Other",2923,2923,0,0,"Route to Diagnosis"
"480",Aug 2019,"All sites combined","Screening",1541,1541,0,0,"Route to Diagnosis"
"481",Aug 2019,"All sites combined","TWW",9937,9937,0,0,"Route to Diagnosis"
"482",Aug 2019,"Bone and soft tissue","Emergency presentation",32,32,0,0,"Route to Diagnosis"
"483",Aug 2019,"Bone and soft tissue","GP referral",66,66,0,0,"Route to Diagnosis"
"484",Aug 2019,"Bone and soft tissue","Other",59,59,0,0,"Route to Diagnosis"
"485",Aug 2019,"Bone and soft tissue","TWW",72,72,0,0,"Route to Diagnosis"
"486",Aug 2019,"Brain and CNS","Emergency presentation",151,151,0,0,"Route to Diagnosis"
"487",Aug 2019,"Brain and CNS","GP referral",75,75,0,0,"Route to Diagnosis"
"488",Aug 2019,"Brain and CNS","Other",118,118,0,0,"Route to Diagnosis"
"489",Aug 2019,"Brain and CNS","TWW",13,13,0,0,"Route to Diagnosis"
"490",Aug 2019,"Breast","Emergency presentation",122,122,0,0,"Route to Diagnosis"
"491",Aug 2019,"Breast","GP referral",192,192,0,0,"Route to Diagnosis"
"492",Aug 2019,"Breast","Other",149,149,0,0,"Route to Diagnosis"
"493",Aug 2019,"Breast","Screening",1107,1107,0,0,"Route to Diagnosis"
"494",Aug 2019,"Breast","TWW",1904,1904,0,0,"Route to Diagnosis"
"495",Aug 2019,"Colorectal","Emergency presentation",601,601,0,0,"Route to Diagnosis"
"496",Aug 2019,"Colorectal","GP referral",521,521,0,0,"Route to Diagnosis"
"497",Aug 2019,"Colorectal","Other",313,313,0,0,"Route to Diagnosis"
"498",Aug 2019,"Colorectal","Screening",361,361,0,0,"Route to Diagnosis"
"499",Aug 2019,"Colorectal","TWW",1155,1155,0,0,"Route to Diagnosis"
"500",Aug 2019,"Endocrine","Emergency presentation",25,25,0,0,"Route to Diagnosis"
"501",Aug 2019,"Endocrine","GP referral",102,102,0,0,"Route to Diagnosis"
"502",Aug 2019,"Endocrine","Other",42,42,0,0,"Route to Diagnosis"
"503",Aug 2019,"Endocrine","TWW",74,74,0,0,"Route to Diagnosis"
"504",Aug 2019,"Gynaecological","Emergency presentation",209,209,0,0,"Route to Diagnosis"
"505",Aug 2019,"Gynaecological","GP referral",313,313,0,0,"Route to Diagnosis"
"506",Aug 2019,"Gynaecological","Other",160,160,0,0,"Route to Diagnosis"
"507",Aug 2019,"Gynaecological","Screening",73,73,0,0,"Route to Diagnosis"
"508",Aug 2019,"Gynaecological","TWW",627,627,0,0,"Route to Diagnosis"
"509",Aug 2019,"Haematological","Emergency presentation",518,518,0,0,"Route to Diagnosis"
"510",Aug 2019,"Haematological","GP referral",552,552,0,0,"Route to Diagnosis"
"511",Aug 2019,"Haematological","Other",274,274,0,0,"Route to Diagnosis"
"512",Aug 2019,"Haematological","TWW",543,543,0,0,"Route to Diagnosis"
"513",Aug 2019,"Head and Neck","Emergency presentation",62,62,0,0,"Route to Diagnosis"
"514",Aug 2019,"Head and Neck","GP referral",162,162,0,0,"Route to Diagnosis"
"515",Aug 2019,"Head and Neck","Other",117,117,0,0,"Route to Diagnosis"
"516",Aug 2019,"Head and Neck","TWW",437,437,0,0,"Route to Diagnosis"
"517",Aug 2019,"Lung","Emergency presentation",899,899,0,0,"Route to Diagnosis"
"518",Aug 2019,"Lung","GP referral",601,601,0,0,"Route to Diagnosis"
"519",Aug 2019,"Lung","Other",631,631,0,0,"Route to Diagnosis"
"520",Aug 2019,"Lung","TWW",835,835,0,0,"Route to Diagnosis"
"521",Aug 2019,"Melanoma","Emergency presentation",24,24,0,0,"Route to Diagnosis"
"522",Aug 2019,"Melanoma","GP referral",425,425,0,0,"Route to Diagnosis"
"523",Aug 2019,"Melanoma","Other",107,107,0,0,"Route to Diagnosis"
"524",Aug 2019,"Melanoma","TWW",799,799,0,0,"Route to Diagnosis"
"525",Aug 2019,"Oesophago-gastric","Emergency presentation",241,241,0,0,"Route to Diagnosis"
"526",Aug 2019,"Oesophago-gastric","GP referral",202,202,0,0,"Route to Diagnosis"
"527",Aug 2019,"Oesophago-gastric","Other",133,133,0,0,"Route to Diagnosis"
"528",Aug 2019,"Oesophago-gastric","TWW",436,436,0,0,"Route to Diagnosis"
"529",Aug 2019,"Prostate","Emergency presentation",208,208,0,0,"Route to Diagnosis"
"530",Aug 2019,"Prostate","GP referral",827,827,0,0,"Route to Diagnosis"
"531",Aug 2019,"Prostate","Other",308,308,0,0,"Route to Diagnosis"
"532",Aug 2019,"Prostate","TWW",1998,1998,0,0,"Route to Diagnosis"
"533",Aug 2019,"Unknown","Emergency presentation",204,204,0,0,"Route to Diagnosis"
"534",Aug 2019,"Unknown","GP referral",93,93,0,0,"Route to Diagnosis"
"535",Aug 2019,"Unknown","Other",65,65,0,0,"Route to Diagnosis"
"536",Aug 2019,"Unknown","TWW",107,107,0,0,"Route to Diagnosis"
"537",Aug 2019,"Upper GI excl OG","Emergency presentation",518,518,0,0,"Route to Diagnosis"
"538",Aug 2019,"Upper GI excl OG","GP referral",249,249,0,0,"Route to Diagnosis"
"539",Aug 2019,"Upper GI excl OG","Other",184,184,0,0,"Route to Diagnosis"
"540",Aug 2019,"Upper GI excl OG","TWW",274,274,0,0,"Route to Diagnosis"
"541",Aug 2019,"Urological excl prostate","Emergency presentation",323,323,0,0,"Route to Diagnosis"
"542",Aug 2019,"Urological excl prostate","GP referral",523,523,0,0,"Route to Diagnosis"
"543",Aug 2019,"Urological excl prostate","Other",263,263,0,0,"Route to Diagnosis"
"544",Aug 2019,"Urological excl prostate","TWW",663,663,0,0,"Route to Diagnosis"
"545",Sep 2019,"All sites combined","Emergency presentation",4091,4091,0,0,"Route to Diagnosis"
"546",Sep 2019,"All sites combined","GP referral",4905,4905,0,0,"Route to Diagnosis"
"547",Sep 2019,"All sites combined","Other",2966,2966,0,0,"Route to Diagnosis"
"548",Sep 2019,"All sites combined","Screening",1510,1510,0,0,"Route to Diagnosis"
"549",Sep 2019,"All sites combined","TWW",9754,9754,0,0,"Route to Diagnosis"
"550",Sep 2019,"Bone and soft tissue","Emergency presentation",27,27,0,0,"Route to Diagnosis"
"551",Sep 2019,"Bone and soft tissue","GP referral",74,74,0,0,"Route to Diagnosis"
"552",Sep 2019,"Bone and soft tissue","Other",47,47,0,0,"Route to Diagnosis"
"553",Sep 2019,"Bone and soft tissue","TWW",87,87,0,0,"Route to Diagnosis"
"554",Sep 2019,"Brain and CNS","Emergency presentation",170,170,0,0,"Route to Diagnosis"
"555",Sep 2019,"Brain and CNS","GP referral",65,65,0,0,"Route to Diagnosis"
"556",Sep 2019,"Brain and CNS","Other",149,149,0,0,"Route to Diagnosis"
"557",Sep 2019,"Brain and CNS","TWW",10,10,0,0,"Route to Diagnosis"
"558",Sep 2019,"Breast","Emergency presentation",112,112,0,0,"Route to Diagnosis"
"559",Sep 2019,"Breast","GP referral",212,212,0,0,"Route to Diagnosis"
"560",Sep 2019,"Breast","Other",135,135,0,0,"Route to Diagnosis"
"561",Sep 2019,"Breast","Screening",1056,1056,0,0,"Route to Diagnosis"
"562",Sep 2019,"Breast","TWW",1822,1822,0,0,"Route to Diagnosis"
"563",Sep 2019,"Colorectal","Emergency presentation",577,577,0,0,"Route to Diagnosis"
"564",Sep 2019,"Colorectal","GP referral",572,572,0,0,"Route to Diagnosis"
"565",Sep 2019,"Colorectal","Other",329,329,0,0,"Route to Diagnosis"
"566",Sep 2019,"Colorectal","Screening",386,386,0,0,"Route to Diagnosis"
"567",Sep 2019,"Colorectal","TWW",1189,1189,0,0,"Route to Diagnosis"
"568",Sep 2019,"Endocrine","Emergency presentation",25,25,0,0,"Route to Diagnosis"
"569",Sep 2019,"Endocrine","GP referral",114,114,0,0,"Route to Diagnosis"
"570",Sep 2019,"Endocrine","Other",55,55,0,0,"Route to Diagnosis"
"571",Sep 2019,"Endocrine","TWW",78,78,0,0,"Route to Diagnosis"
"572",Sep 2019,"Gynaecological","Emergency presentation",203,203,0,0,"Route to Diagnosis"
"573",Sep 2019,"Gynaecological","GP referral",299,299,0,0,"Route to Diagnosis"
"574",Sep 2019,"Gynaecological","Other",151,151,0,0,"Route to Diagnosis"
"575",Sep 2019,"Gynaecological","Screening",68,68,0,0,"Route to Diagnosis"
"576",Sep 2019,"Gynaecological","TWW",645,645,0,0,"Route to Diagnosis"
"577",Sep 2019,"Haematological","Emergency presentation",454,454,0,0,"Route to Diagnosis"
"578",Sep 2019,"Haematological","GP referral",505,505,0,0,"Route to Diagnosis"
"579",Sep 2019,"Haematological","Other",270,270,0,0,"Route to Diagnosis"
"580",Sep 2019,"Haematological","TWW",501,501,0,0,"Route to Diagnosis"
"581",Sep 2019,"Head and Neck","Emergency presentation",68,68,0,0,"Route to Diagnosis"
"582",Sep 2019,"Head and Neck","GP referral",158,158,0,0,"Route to Diagnosis"
"583",Sep 2019,"Head and Neck","Other",129,129,0,0,"Route to Diagnosis"
"584",Sep 2019,"Head and Neck","TWW",442,442,0,0,"Route to Diagnosis"
"585",Sep 2019,"Lung","Emergency presentation",918,918,0,0,"Route to Diagnosis"
"586",Sep 2019,"Lung","GP referral",617,617,0,0,"Route to Diagnosis"
"587",Sep 2019,"Lung","Other",631,631,0,0,"Route to Diagnosis"
"588",Sep 2019,"Lung","TWW",844,844,0,0,"Route to Diagnosis"
"589",Sep 2019,"Melanoma","Emergency presentation",33,33,0,0,"Route to Diagnosis"
